id,person_id,book_id,quantity,date
59201,9484,63875,1,2020-08-11
59202,4135,56425,2,2020-02-16
59203,5593,66931,2,2020-10-10
59204,8058,82156,3,2020-10-21
59205,8146,9871,3,2020-06-19
59206,9541,40999,1,2020-01-02
59207,225,24761,5,2020-10-01
59208,9080,87102,4,2020-01-20
59209,9888,92494,2,2020-03-02
59210,3945,7543,1,2020-11-05
59211,9606,82383,2,2020-01-17
59212,7596,20817,5,2020-01-11
59213,5520,2967,4,2020-03-13
59214,5195,1414,1,2020-05-17
59215,482,69669,5,2020-04-29
59216,6876,14145,2,2020-04-05
59217,5028,13945,1,2020-01-09
59218,8018,74923,5,2020-01-06
59219,8207,3117,3,2020-01-03
59220,1898,91168,1,2020-06-19
59221,3104,60533,4,2020-10-18
59222,8678,57019,5,2020-10-10
59223,3800,31985,3,2020-02-01
59224,2615,94764,2,2020-01-02
59225,9236,42877,2,2020-08-06
59226,900,5861,4,2020-08-05
59227,1166,66627,3,2020-10-26
59228,4044,5389,2,2020-11-15
59229,7396,65802,4,2020-10-21
59230,9375,11498,2,2020-11-17
59231,6233,86968,4,2020-01-11
59232,4615,55311,4,2020-04-28
59233,9375,43651,4,2020-07-25
59234,2149,576,1,2020-09-23
59235,600,15903,3,2020-01-20
59236,6749,18054,2,2020-10-04
59237,2329,65284,3,2020-07-12
59238,6487,83053,1,2020-01-11
59239,2845,88380,5,2020-11-10
59240,9363,69684,5,2020-06-10
59241,858,43967,5,2020-04-20
59242,628,20064,4,2020-05-28
59243,1913,85132,1,2020-07-23
59244,2148,37293,5,2020-12-06
59245,2115,3753,4,2020-09-22
59246,8780,58157,1,2020-01-04
59247,1517,73685,3,2020-07-18
59248,9975,11795,4,2020-05-30
59249,8643,45953,4,2020-01-26
59250,437,85253,1,2020-01-15
59251,2765,55172,5,2020-12-08
59252,1844,98073,2,2020-06-05
59253,7863,6257,2,2020-03-09
59254,4162,13841,3,2020-10-31
59255,9225,19034,2,2020-01-21
59256,7111,56442,2,2020-02-19
59257,852,15752,5,2020-10-16
59258,3177,87618,3,2020-02-24
59259,6002,82829,4,2020-07-14
59260,351,4700,3,2020-08-15
59261,763,39382,5,2020-07-30
59262,5444,38359,1,2020-03-02
59263,1300,9156,5,2020-12-12
59264,8073,64837,2,2020-12-02
59265,8774,34219,3,2020-04-17
59266,5011,12891,1,2020-02-26
59267,2967,98305,1,2020-06-29
59268,9030,2662,5,2020-11-10
59269,9340,17177,1,2020-11-02
59270,7919,43944,4,2020-10-02
59271,9627,70421,3,2020-05-02
59272,4149,38794,3,2020-01-09
59273,984,28918,1,2020-02-22
59274,2670,68525,3,2020-12-15
59275,9572,41296,2,2020-09-27
59276,639,54508,4,2020-01-15
59277,676,54788,3,2020-09-06
59278,4117,95844,5,2020-03-21
59279,3037,61214,5,2020-03-27
59280,7452,91616,2,2020-05-20
59281,9053,93066,4,2020-03-13
59282,1023,68728,2,2020-11-09
59283,6229,47660,2,2020-08-23
59284,5733,85884,3,2020-05-14
59285,1232,98323,5,2020-07-18
59286,3415,66176,3,2020-10-15
59287,5533,39427,2,2020-10-09
59288,1523,59962,5,2020-10-03
59289,5792,67397,3,2020-09-29
59290,9097,46509,1,2020-11-26
59291,6760,3415,3,2020-04-11
59292,2186,23863,2,2020-11-06
59293,7562,3288,5,2020-01-18
59294,5701,9623,1,2020-05-08
59295,2042,14935,3,2020-03-28
59296,9583,25359,5,2020-01-27
59297,5074,89091,4,2020-05-28
59298,6755,82863,1,2020-01-03
59299,6031,37880,2,2020-03-18
59300,1308,83327,5,2020-04-20
59301,2672,37259,1,2020-04-17
59302,854,65280,4,2020-12-01
59303,8331,12561,1,2020-02-09
59304,8331,8262,5,2020-08-03
59305,6696,50472,5,2020-04-05
59306,7827,71731,1,2020-06-15
59307,2694,69995,3,2020-06-09
59308,7483,74450,5,2020-08-01
59309,483,90078,3,2020-11-21
59310,5000,27453,3,2020-05-28
59311,555,80830,1,2020-07-28
59312,8982,70452,4,2020-12-04
59313,6190,2570,5,2020-11-17
59314,9442,16611,4,2020-03-11
59315,4599,28569,2,2020-06-10
59316,1933,39866,3,2020-09-29
59317,83,21903,2,2020-01-26
59318,6769,24325,5,2020-10-25
59319,5847,32631,5,2020-05-16
59320,1884,98900,1,2020-06-12
59321,8777,52124,3,2020-06-29
59322,3603,45221,4,2020-07-25
59323,5943,25277,4,2020-08-04
59324,1608,14495,5,2020-03-07
59325,5955,38869,5,2020-04-16
59326,8233,77022,5,2020-04-04
59327,1859,32155,5,2020-03-16
59328,5996,63896,1,2020-04-22
59329,6985,52130,4,2020-02-18
59330,6643,40086,2,2020-06-27
59331,2241,67039,1,2020-10-16
59332,4780,15073,2,2020-09-06
59333,2127,4969,1,2020-04-22
59334,642,87788,4,2020-09-20
59335,5402,89929,3,2020-08-22
59336,8629,72065,1,2020-04-28
59337,5782,3895,1,2020-06-16
59338,7726,96938,5,2020-07-07
59339,191,34049,5,2020-12-09
59340,9786,51394,5,2020-12-23
59341,9703,64121,4,2020-06-16
59342,5235,76981,3,2020-05-12
59343,3687,76355,2,2020-11-16
59344,9394,89580,4,2020-10-28
59345,5861,47166,4,2020-12-15
59346,8837,80998,1,2020-06-14
59347,1387,84080,3,2020-10-13
59348,2897,85662,4,2020-11-25
59349,6868,19198,3,2020-09-14
59350,2071,87234,4,2020-04-01
59351,4574,98940,4,2020-12-01
59352,6009,54530,3,2020-08-10
59353,6105,22845,5,2020-11-21
59354,2436,37626,4,2020-08-29
59355,6015,39107,4,2020-04-19
59356,7386,98448,2,2020-12-12
59357,408,19400,5,2020-07-06
59358,3708,3066,4,2020-04-29
59359,4129,22998,3,2020-08-29
59360,2083,20000,3,2020-10-10
59361,4978,73129,4,2020-11-19
59362,8066,35173,2,2020-12-26
59363,3870,70544,5,2020-03-13
59364,3289,13277,5,2020-01-31
59365,3303,96529,1,2020-10-06
59366,9549,12130,2,2020-04-10
59367,8025,49979,3,2020-09-09
59368,1124,94406,4,2020-06-01
59369,9532,23281,2,2020-05-31
59370,8895,26796,3,2020-07-19
59371,2682,38289,2,2020-09-30
59372,4440,41051,1,2020-04-09
59373,6187,48765,2,2020-09-18
59374,5544,92236,5,2020-02-20
59375,3353,86646,2,2020-03-20
59376,3527,97397,1,2020-03-03
59377,1540,60808,4,2020-03-02
59378,4711,51087,1,2020-07-27
59379,6947,88118,5,2020-05-25
59380,994,63252,5,2020-12-12
59381,9041,1505,4,2020-07-21
59382,5525,51148,4,2020-11-16
59383,7806,25727,1,2020-09-19
59384,8818,17244,4,2020-10-13
59385,4709,29377,1,2020-09-15
59386,4267,83133,2,2020-02-17
59387,8168,52371,5,2020-09-15
59388,1032,33349,5,2020-06-06
59389,5747,31483,3,2020-07-23
59390,81,39711,5,2020-07-14
59391,8191,64633,3,2020-08-20
59392,3382,81560,2,2020-09-27
59393,9766,61748,1,2020-12-16
59394,9074,98284,4,2020-11-18
59395,7416,75873,3,2020-12-18
59396,6056,88819,1,2020-12-06
59397,311,82748,5,2020-10-09
59398,4338,45014,2,2020-12-17
59399,2738,41516,1,2020-08-22
59400,7978,347,1,2020-03-02
59401,7258,89079,5,2020-01-24
59402,9385,14871,5,2020-09-28
59403,2617,73265,1,2020-09-05
59404,3168,60520,2,2020-07-27
59405,9930,61692,2,2020-09-14
59406,5280,48963,1,2020-09-06
59407,5164,90395,1,2020-06-26
59408,1074,38025,2,2020-03-20
59409,6182,71210,1,2020-09-16
59410,5605,89988,4,2020-04-23
59411,6923,25701,5,2020-07-25
59412,3447,64186,3,2020-02-13
59413,8474,36567,4,2020-08-01
59414,2772,45468,1,2020-06-19
59415,9998,62084,5,2020-04-20
59416,9501,56343,3,2020-02-11
59417,3727,51376,2,2020-01-19
59418,9881,77399,1,2020-01-22
59419,4580,15945,5,2020-05-04
59420,4217,22129,4,2020-09-23
59421,2683,11116,4,2020-12-11
59422,5046,44515,4,2020-07-17
59423,4357,26866,3,2020-07-05
59424,1466,89450,4,2020-02-09
59425,480,67373,3,2020-09-25
59426,5659,49223,3,2020-01-05
59427,145,50559,4,2020-12-21
59428,6871,74468,3,2020-03-12
59429,7552,20908,3,2020-11-02
59430,7087,53108,3,2020-07-24
59431,474,23328,2,2020-11-07
59432,6919,74400,1,2020-06-13
59433,9758,30673,1,2020-11-25
59434,235,44082,5,2020-06-22
59435,9248,44217,2,2020-02-29
59436,4781,55833,3,2020-01-02
59437,4527,99192,4,2020-04-19
59438,5421,57157,1,2020-06-21
59439,2292,27696,4,2020-12-01
59440,1670,51554,1,2020-03-08
59441,7262,18802,1,2020-03-21
59442,6200,55197,4,2020-01-21
59443,6192,6173,3,2020-06-30
59444,2029,58095,2,2020-11-29
59445,7606,52578,1,2020-11-26
59446,8261,10046,2,2020-06-12
59447,9417,81023,1,2020-05-31
59448,6106,84966,2,2020-07-01
59449,5400,88920,1,2020-06-19
59450,3535,56121,1,2020-04-11
59451,2915,94057,1,2020-11-13
59452,6017,19654,5,2020-08-24
59453,7804,30579,4,2020-06-21
59454,7663,33293,4,2020-04-09
59455,9085,37524,4,2020-12-22
59456,4908,80597,1,2020-01-21
59457,4689,79578,5,2020-11-25
59458,2063,37844,2,2020-09-12
59459,7359,55711,3,2020-04-12
59460,4832,4982,3,2020-08-17
59461,2133,62824,3,2020-06-15
59462,6556,28868,5,2020-07-31
59463,287,5662,3,2020-03-14
59464,1267,51691,3,2020-02-22
59465,8362,44827,3,2020-05-03
59466,1907,40170,1,2020-10-14
59467,6272,19044,1,2020-08-20
59468,1759,83016,1,2020-07-02
59469,6599,47406,4,2020-03-01
59470,2569,8570,4,2020-06-26
59471,1602,50649,1,2020-06-22
59472,8465,97057,3,2020-03-27
59473,735,94886,1,2020-01-17
59474,9647,64011,3,2020-03-09
59475,3805,89873,1,2020-10-19
59476,5898,35956,5,2020-06-26
59477,6100,69753,4,2020-03-06
59478,2243,72563,3,2020-10-08
59479,9657,73995,3,2020-09-30
59480,9762,49498,4,2020-06-07
59481,9428,55895,1,2020-08-15
59482,2609,14007,2,2020-10-06
59483,1119,78471,3,2020-12-24
59484,6353,97329,3,2020-11-18
59485,130,65230,2,2020-02-03
59486,570,95325,1,2020-04-27
59487,1040,55631,3,2020-10-19
59488,2509,79760,2,2020-10-10
59489,6816,53207,3,2020-01-08
59490,6035,44876,2,2020-05-11
59491,495,82991,3,2020-09-15
59492,4045,75934,3,2020-02-19
59493,7010,15567,4,2020-06-23
59494,3081,82855,1,2020-07-26
59495,8603,52374,1,2020-04-20
59496,8669,70781,1,2020-04-04
59497,4303,43567,3,2020-01-13
59498,7046,32554,3,2020-12-15
59499,689,83621,3,2020-03-14
59500,1288,65536,5,2020-08-15
59501,1199,62601,5,2020-09-25
59502,4036,5852,2,2020-06-20
59503,3935,43325,2,2020-06-18
59504,590,50844,1,2020-03-01
59505,1783,31108,5,2020-11-11
59506,2926,18505,3,2020-01-11
59507,1515,61973,2,2020-09-23
59508,9867,96693,3,2020-06-11
59509,3087,82093,2,2020-08-02
59510,7716,89761,2,2020-05-31
59511,4699,81924,5,2020-07-20
59512,9627,57262,4,2020-10-11
59513,9864,20319,4,2020-11-02
59514,2779,85727,2,2020-03-29
59515,4887,79633,5,2020-02-13
59516,9984,9186,3,2020-11-15
59517,5765,71342,1,2020-04-26
59518,5854,71432,4,2020-05-30
59519,5286,59567,2,2020-06-09
59520,5035,21173,3,2020-10-23
59521,1354,58675,3,2020-11-02
59522,4038,36709,2,2020-11-25
59523,3906,15458,4,2020-10-23
59524,1153,82959,2,2020-06-15
59525,2897,78086,4,2020-10-20
59526,470,25141,1,2020-07-30
59527,2847,98363,1,2020-12-09
59528,3728,44299,4,2020-09-22
59529,5241,49917,1,2020-02-28
59530,5596,179,1,2020-06-11
59531,5032,39346,2,2020-11-20
59532,8449,94822,3,2020-09-17
59533,1217,64778,1,2020-02-28
59534,6562,66490,4,2020-03-14
59535,8286,15672,5,2020-09-23
59536,3027,81186,1,2020-10-22
59537,8916,98926,4,2020-09-23
59538,4434,80016,4,2020-02-18
59539,3882,31772,3,2020-07-02
59540,8046,16352,5,2020-09-01
59541,1165,3514,5,2020-08-08
59542,2716,57990,5,2020-08-30
59543,9398,64475,4,2020-10-23
59544,503,36438,1,2020-12-03
59545,5478,44357,1,2020-02-19
59546,3698,12330,5,2020-09-29
59547,5672,29971,3,2020-11-27
59548,3268,97666,3,2020-07-02
59549,743,71506,1,2020-12-20
59550,3840,86633,4,2020-12-07
59551,4278,66981,2,2020-06-06
59552,303,4323,2,2020-04-10
59553,3575,505,5,2020-09-07
59554,5247,42925,5,2020-09-12
59555,707,29208,3,2020-06-01
59556,6497,10356,4,2020-10-17
59557,7410,30896,1,2020-12-26
59558,5206,36867,5,2020-03-03
59559,8757,47443,2,2020-03-05
59560,6939,98936,5,2020-05-25
59561,7840,1429,1,2020-07-11
59562,8226,13033,3,2020-03-28
59563,822,1325,1,2020-02-18
59564,6748,33565,2,2020-10-20
59565,2230,93313,4,2020-05-13
59566,8792,18171,1,2020-05-10
59567,7286,96767,1,2020-09-10
59568,7653,55174,5,2020-05-01
59569,3447,18061,5,2020-04-25
59570,382,72923,5,2020-11-18
59571,4866,13174,5,2020-03-18
59572,2536,52951,3,2020-05-13
59573,5977,19068,5,2020-02-06
59574,2531,31801,2,2020-09-25
59575,7391,3187,1,2020-08-31
59576,5132,66090,5,2020-07-24
59577,8175,32527,4,2020-05-26
59578,3166,82202,1,2020-10-21
59579,8196,24491,2,2020-07-18
59580,5631,95165,3,2020-12-13
59581,5912,20153,2,2020-02-26
59582,563,15596,2,2020-01-29
59583,6006,1597,2,2020-12-17
59584,2737,70748,2,2020-10-18
59585,5778,66623,3,2020-03-27
59586,9759,39759,3,2020-02-19
59587,1842,2807,2,2020-08-21
59588,9440,95372,1,2020-01-11
59589,2953,89843,4,2020-02-26
59590,4505,48860,2,2020-05-26
59591,6708,30335,2,2020-01-26
59592,2840,3730,1,2020-02-24
59593,4881,36910,2,2020-03-30
59594,4244,62538,1,2020-10-11
59595,337,77643,1,2020-12-01
59596,5314,30101,2,2020-07-16
59597,2347,27779,5,2020-12-22
59598,3403,88624,1,2020-04-15
59599,7023,39705,3,2020-07-30
59600,1088,42867,4,2020-11-24
59601,2201,93239,1,2020-05-15
59602,7100,64578,5,2020-02-24
59603,8928,39193,5,2020-08-08
59604,161,30092,3,2020-07-20
59605,8442,31048,2,2020-07-30
59606,6954,29889,2,2020-02-10
59607,8961,64805,3,2020-02-06
59608,9624,85493,2,2020-01-13
59609,4614,65266,5,2020-12-17
59610,653,87799,1,2020-02-10
59611,9931,126,1,2020-11-11
59612,437,65028,4,2020-09-16
59613,4631,89806,2,2020-05-05
59614,1602,84376,4,2020-09-09
59615,1659,90444,5,2020-05-11
59616,8201,69734,3,2020-11-03
59617,5223,15374,5,2020-10-13
59618,1985,10141,1,2020-03-19
59619,4879,12973,5,2020-06-21
59620,4159,67106,1,2020-07-18
59621,9383,92070,2,2020-08-20
59622,3047,61560,1,2020-05-10
59623,3378,27383,5,2020-06-05
59624,7880,86045,4,2020-03-27
59625,4362,23075,4,2020-06-23
59626,3762,56511,5,2020-12-24
59627,9151,2162,4,2020-03-04
59628,2999,79379,2,2020-07-06
59629,3569,4337,1,2020-01-24
59630,7286,96653,1,2020-07-16
59631,3919,65513,5,2020-08-16
59632,1129,77494,2,2020-02-25
59633,7851,67040,3,2020-06-04
59634,7040,92690,5,2020-03-26
59635,7744,31476,3,2020-11-19
59636,5785,85969,1,2020-03-23
59637,5424,90374,4,2020-02-11
59638,761,9704,1,2020-11-23
59639,719,58512,5,2020-01-12
59640,4616,23136,5,2020-08-20
59641,8375,35157,1,2020-06-22
59642,5747,4437,5,2020-12-26
59643,6391,97547,1,2020-08-18
59644,2653,44842,1,2020-03-02
59645,4491,18385,4,2020-04-15
59646,741,3974,3,2020-12-06
59647,859,95665,5,2020-06-28
59648,3486,84001,5,2020-10-25
59649,5197,83599,3,2020-04-22
59650,8253,70627,5,2020-08-12
59651,778,21128,5,2020-12-03
59652,7464,52966,5,2020-09-14
59653,8050,25057,4,2020-08-30
59654,3591,30383,5,2020-01-25
59655,1227,5417,4,2020-08-24
59656,3785,41602,2,2020-12-16
59657,3183,84903,3,2020-04-27
59658,4998,73823,3,2020-04-02
59659,1174,57165,3,2020-05-31
59660,4680,44815,5,2020-04-05
59661,322,18781,5,2020-10-17
59662,8598,50342,1,2020-12-27
59663,3557,44186,1,2020-10-30
59664,1188,60250,3,2020-11-30
59665,3642,91502,4,2020-10-09
59666,2919,16250,5,2020-05-18
59667,6536,33345,4,2020-05-16
59668,823,88267,1,2020-11-18
59669,1112,33520,2,2020-08-20
59670,4676,25377,3,2020-04-01
59671,2609,12079,2,2020-12-05
59672,3797,78318,4,2020-05-28
59673,1003,7520,5,2020-06-12
59674,536,80603,5,2020-05-10
59675,1048,56125,1,2020-03-25
59676,8025,86372,3,2020-07-04
59677,8941,25975,2,2020-11-22
59678,7222,47776,2,2020-11-07
59679,3976,25591,4,2020-12-22
59680,5936,67920,3,2020-08-14
59681,8427,77428,2,2020-01-05
59682,3046,65513,5,2020-04-02
59683,9770,14587,2,2020-09-11
59684,7599,34157,4,2020-05-05
59685,1289,14059,1,2020-01-03
59686,44,15232,5,2020-12-06
59687,9622,17537,3,2020-04-20
59688,9475,13737,1,2020-12-13
59689,7892,91915,3,2020-06-11
59690,2521,92350,4,2020-01-09
59691,7753,56861,2,2020-12-02
59692,7484,62340,5,2020-03-14
59693,8737,25998,4,2020-03-02
59694,7280,47543,2,2020-07-16
59695,2988,38176,2,2020-03-14
59696,1051,16203,3,2020-11-03
59697,4118,6940,4,2020-10-17
59698,239,70178,5,2020-09-04
59699,6954,25296,5,2020-02-07
59700,8999,34234,2,2020-09-28
59701,6374,19449,2,2020-12-12
59702,8653,48973,5,2020-02-20
59703,6510,85592,3,2020-05-04
59704,6580,60183,5,2020-04-17
59705,4165,29262,5,2020-06-20
59706,7833,5089,5,2020-12-25
59707,4991,24662,5,2020-06-14
59708,7388,36977,4,2020-03-14
59709,5456,20926,4,2020-07-31
59710,9273,33752,5,2020-08-12
59711,6722,30659,3,2020-08-08
59712,2796,26420,5,2020-04-09
59713,3798,13265,2,2020-08-02
59714,7930,18220,4,2020-01-15
59715,904,64749,1,2020-03-23
59716,1830,78069,1,2020-03-23
59717,7545,76038,2,2020-09-05
59718,9389,62663,1,2020-03-05
59719,9251,25907,4,2020-01-18
59720,718,31093,3,2020-11-18
59721,6851,40877,4,2020-02-24
59722,1587,29500,4,2020-05-16
59723,2279,73455,1,2020-09-09
59724,4735,53566,4,2020-04-01
59725,8718,96101,1,2020-04-30
59726,4727,26510,3,2020-09-01
59727,2272,14200,1,2020-04-27
59728,5865,91580,4,2020-06-24
59729,9248,1328,5,2020-06-13
59730,1684,73567,2,2020-06-25
59731,9915,9837,2,2020-04-11
59732,1782,13169,1,2020-06-26
59733,5576,33416,3,2020-09-01
59734,899,84468,2,2020-12-26
59735,9886,93841,5,2020-09-18
59736,2356,32011,1,2020-01-15
59737,4711,10854,5,2020-01-07
59738,8851,64625,4,2020-07-12
59739,5118,39683,4,2020-11-25
59740,7298,19466,3,2020-05-18
59741,8368,69336,2,2020-07-16
59742,4274,59057,5,2020-06-03
59743,6500,10647,5,2020-01-09
59744,6302,49803,5,2020-03-16
59745,2135,13520,5,2020-07-08
59746,3435,60955,4,2020-10-29
59747,6249,54348,5,2020-11-03
59748,2739,60488,5,2020-01-15
59749,152,75085,1,2020-11-05
59750,87,90353,2,2020-07-21
59751,4136,91771,1,2020-04-28
59752,6836,17349,4,2020-04-05
59753,6160,59111,3,2020-03-19
59754,9083,55784,2,2020-02-26
59755,3272,32049,4,2020-10-23
59756,2127,35330,1,2020-02-22
59757,6761,12900,1,2020-11-03
59758,9473,61508,5,2020-11-27
59759,844,24340,4,2020-07-16
59760,4432,3540,3,2020-02-09
59761,4831,45143,3,2020-07-31
59762,5883,54166,3,2020-11-02
59763,9017,22716,5,2020-06-12
59764,8442,23716,4,2020-05-11
59765,1697,25072,4,2020-10-27
59766,7850,4415,3,2020-05-23
59767,1634,16426,3,2020-09-06
59768,8074,52487,2,2020-08-30
59769,8246,26904,4,2020-07-06
59770,6601,87735,1,2020-01-06
59771,9483,87666,5,2020-12-14
59772,2028,94438,1,2020-11-17
59773,7407,64701,3,2020-01-14
59774,2047,87029,4,2020-03-24
59775,2736,48248,1,2020-06-12
59776,1176,18876,3,2020-10-28
59777,69,41145,5,2020-03-01
59778,3208,98733,3,2020-07-24
59779,5872,14219,3,2020-08-26
59780,5140,98311,2,2020-10-23
59781,2014,98481,5,2020-07-30
59782,5934,39942,3,2020-02-12
59783,1800,69164,4,2020-05-09
59784,1179,16747,4,2020-08-23
59785,8094,48679,1,2020-02-26
59786,1257,77636,1,2020-10-20
59787,9293,69225,2,2020-02-29
59788,3667,49370,3,2020-04-01
59789,1327,88945,5,2020-07-25
59790,7985,21816,1,2020-06-27
59791,2817,79683,5,2020-05-10
59792,1595,23726,1,2020-01-01
59793,2128,70280,4,2020-06-08
59794,3079,80061,1,2020-10-31
59795,1010,31596,4,2020-11-25
59796,2737,44273,3,2020-03-27
59797,6378,11475,3,2020-12-05
59798,7764,3204,1,2020-04-12
59799,7365,27278,2,2020-01-30
59800,3420,43940,2,2020-03-26
59801,3650,36448,2,2020-11-30
59802,9600,21405,5,2020-12-05
59803,7486,82461,3,2020-10-26
59804,3871,66967,4,2020-10-02
59805,8268,23141,3,2020-03-22
59806,5899,90227,1,2020-12-26
59807,4294,42161,2,2020-07-25
59808,1045,54363,4,2020-01-31
59809,5265,7023,4,2020-03-09
59810,8617,91299,3,2020-08-03
59811,490,47161,2,2020-05-08
59812,8425,53872,3,2020-10-25
59813,3756,31927,4,2020-03-01
59814,749,65728,1,2020-03-20
59815,5702,1263,2,2020-09-03
59816,8675,43265,4,2020-08-22
59817,4442,58962,5,2020-10-25
59818,6250,59161,2,2020-10-18
59819,950,34447,2,2020-02-21
59820,414,94399,3,2020-12-18
59821,2242,3201,2,2020-06-08
59822,4519,85049,1,2020-01-31
59823,9550,52786,1,2020-05-30
59824,1745,9689,3,2020-07-10
59825,1572,10049,5,2020-06-28
59826,1713,57851,5,2020-11-11
59827,8556,40471,4,2020-09-14
59828,5132,98914,4,2020-05-12
59829,7886,21358,4,2020-11-07
59830,8254,55984,4,2020-11-14
59831,8465,84101,2,2020-12-03
59832,8133,62272,4,2020-09-04
59833,3383,62370,3,2020-05-03
59834,4448,71148,1,2020-09-23
59835,5202,80653,4,2020-07-28
59836,3164,35843,2,2020-11-25
59837,2313,13359,2,2020-11-16
59838,4789,10457,1,2020-09-22
59839,5758,53772,1,2020-04-01
59840,3926,68808,3,2020-07-13
59841,701,1837,5,2020-07-23
59842,4454,76999,5,2020-06-02
59843,2914,84642,2,2020-09-22
59844,5833,84361,4,2020-06-08
59845,1403,47520,3,2020-08-11
59846,8853,89626,1,2020-09-13
59847,379,1879,4,2020-08-08
59848,5585,43928,1,2020-03-11
59849,6045,6724,4,2020-12-24
59850,8657,8653,5,2020-09-19
59851,4060,31815,3,2020-08-13
59852,3058,45652,2,2020-06-07
59853,1787,20047,4,2020-02-25
59854,9980,24811,3,2020-11-03
59855,8680,94482,2,2020-07-02
59856,7749,802,4,2020-05-24
59857,820,32281,4,2020-01-22
59858,9384,75504,2,2020-02-08
59859,7985,48040,3,2020-10-19
59860,2645,56882,1,2020-03-18
59861,5870,93810,3,2020-03-10
59862,430,10455,4,2020-12-09
59863,2058,55681,1,2020-05-27
59864,3263,82785,2,2020-09-30
59865,5147,74754,5,2020-03-10
59866,8696,47270,3,2020-09-28
59867,9487,30953,3,2020-08-17
59868,5952,30377,2,2020-10-05
59869,541,99570,3,2020-03-20
59870,6913,98409,1,2020-03-22
59871,5075,2885,3,2020-02-29
59872,94,34585,3,2020-01-10
59873,1572,67942,2,2020-11-06
59874,5092,98036,2,2020-11-01
59875,1049,38904,4,2020-06-07
59876,4805,22991,1,2020-03-08
59877,3371,43333,1,2020-12-21
59878,6064,44425,1,2020-09-25
59879,1355,67,3,2020-07-08
59880,3694,24768,1,2020-09-06
59881,8459,5727,2,2020-03-09
59882,4350,1600,4,2020-12-03
59883,6585,52770,1,2020-05-16
59884,5742,77929,2,2020-05-12
59885,5284,57302,2,2020-05-17
59886,3703,84585,5,2020-01-08
59887,698,10483,3,2020-06-20
59888,1821,395,4,2020-07-09
59889,4846,51566,3,2020-10-11
59890,6737,55158,2,2020-09-17
59891,9095,18958,2,2020-08-27
59892,9770,22080,2,2020-01-11
59893,4889,45235,3,2020-11-11
59894,8644,54322,2,2020-06-17
59895,3455,33597,5,2020-03-10
59896,3338,54995,3,2020-10-30
59897,4271,57577,2,2020-05-10
59898,3967,30754,4,2020-02-09
59899,8590,78570,4,2020-01-23
59900,5342,64378,1,2020-07-30
59901,1785,93318,2,2020-01-05
59902,7502,70413,2,2020-02-25
59903,662,14724,3,2020-07-09
59904,4536,33021,2,2020-06-06
59905,7609,5159,4,2020-09-02
59906,4646,18313,1,2020-02-25
59907,9518,7946,1,2020-03-04
59908,4021,8811,1,2020-09-05
59909,9560,95437,1,2020-05-09
59910,5669,23719,3,2020-08-31
59911,7831,3033,5,2020-11-30
59912,5796,81384,1,2020-02-01
59913,1120,93437,4,2020-06-21
59914,5458,2915,4,2020-03-19
59915,7658,27229,4,2020-10-31
59916,2356,63379,2,2020-01-25
59917,5103,35634,4,2020-04-15
59918,9407,40894,1,2020-10-11
59919,8926,28826,2,2020-02-06
59920,5946,11542,5,2020-10-26
59921,7697,78391,4,2020-03-17
59922,1869,59179,2,2020-10-10
59923,6707,20087,5,2020-12-03
59924,832,82681,3,2020-12-19
59925,7554,49582,5,2020-04-11
59926,7626,69486,5,2020-01-28
59927,4219,39752,4,2020-04-28
59928,905,76507,1,2020-12-15
59929,3451,22654,5,2020-11-03
59930,8604,33011,3,2020-11-17
59931,8809,38791,2,2020-07-16
59932,7792,56174,4,2020-01-09
59933,6018,47966,1,2020-06-18
59934,2531,7696,2,2020-06-05
59935,72,11983,1,2020-01-23
59936,2935,7046,1,2020-04-12
59937,2739,32387,5,2020-10-12
59938,9555,11179,5,2020-07-26
59939,2741,1699,5,2020-05-10
59940,5785,13582,5,2020-01-08
59941,8726,25379,4,2020-07-16
59942,1363,27687,4,2020-04-17
59943,6465,99233,1,2020-08-09
59944,765,82475,2,2020-12-05
59945,6459,34421,1,2020-03-27
59946,3878,96209,5,2020-12-05
59947,7469,77917,1,2020-09-03
59948,171,81220,2,2020-11-24
59949,4344,78235,5,2020-10-30
59950,6524,83788,4,2020-03-09
59951,7837,36617,3,2020-05-17
59952,4833,59547,5,2020-07-23
59953,8908,56312,3,2020-07-22
59954,9085,49766,3,2020-02-05
59955,1737,164,1,2020-02-06
59956,1047,21102,5,2020-08-11
59957,9007,61295,5,2020-07-02
59958,4736,8575,2,2020-04-01
59959,2973,33768,2,2020-10-22
59960,1343,15646,5,2020-06-23
59961,3614,91513,3,2020-11-26
59962,9653,60349,1,2020-12-27
59963,1519,24683,3,2020-03-17
59964,6746,87533,2,2020-11-05
59965,9174,54836,3,2020-01-02
59966,5315,35707,5,2020-05-01
59967,4115,9670,4,2020-08-21
59968,8598,9536,3,2020-08-01
59969,4226,57310,2,2020-05-28
59970,7459,51824,2,2020-04-07
59971,4930,79350,3,2020-02-09
59972,1144,47914,5,2020-01-29
59973,1236,9825,3,2020-09-13
59974,217,60278,1,2020-11-12
59975,9967,69850,2,2020-08-25
59976,129,92385,3,2020-03-07
59977,3509,79508,5,2020-09-09
59978,6111,99787,1,2020-09-17
59979,122,51822,2,2020-02-12
59980,4412,3177,1,2020-12-27
59981,8054,6018,3,2020-08-01
59982,5953,31837,5,2020-07-04
